! [  1] WCX=-8.635627e-03
!! [  1] WCX=-5.449320e+00
!!! [  1] WCX=-5.449320e+00
" [  1] WIQ=-3.650989e-01
elanikel [  1] NCSA=-1.050477e+01
elanikele [  1] NCSA=-1.050477e+01
elanikest [  1] NCSA=-8.202181e+00
elanikke [  1] NCS1=-8.670730e+00
elanikkond [  1] NCSN=-8.734859e+00
elanikkonna [  1] NCSG=-8.713089e+00
elanikkonnaga [  1] NCS=-9.442007e+00
elanikkonnale [  1] NCSA=-9.811619e+00
elanikkonnalt [  1] NCSA=-1.050477e+01
elanikkonnast [  1] NCSA=-8.713007e+00
elanikku [  1] NCS1=-8.670730e+00
elaniku [  1] NCSG=-9.406236e+00
elanikud [  1] NCSN=-7.847556e+00
elanikuga [  1] NCS=-8.055713e+00
elanud [  1] VMAZ=-6.101203e+00
elanudki [  1] VMAS=-4.990433e+00
elanuks [  1] VMS=-7.873978e+00
elas [  1] VM3=-6.601263e+00
elasid [  1] VM3=-7.095960e+00
elasidki [  1] VM3=-1.031484e+01
elasime [  1] VM1=-6.348390e+00
elasin [  1] VM1=-6.684862e+00
elasite [  1] VM2=-6.017782e+00
elastne [  1] ASN=-8.465970e+00
elastsed [  1] ASN=-9.564583e+00
elastsemaks [  1] AS=-7.874739e+00
elastseteks [  1] AS=-7.874739e+00
elastsus [  1] NCSN=-9.071331e+00
elastsuse [  1] NCSG=-9.183092e+00
elastsusega [  1] NCS=-9.442007e+00
elastsusenergia [  1] NCSG=-1.079253e+01
elastsust [  1] NCS1=-1.005702e+01
elataks [  1] VMP=-8.456806e+00
elatakse [  1] VMP=-7.070512e+00
elatanud [  1] VMAZ=-9.045643e+00
elate [  1] VM2=-7.116394e+00
elati [  1] VMP=-6.847368e+00
elatigi [  1] VMP=-8.456806e+00
elatior [  1] NPSN=-9.291644e+00
elatis [  1] NCSN=-9.294475e+00
elatise [  1] NCSG=-7.237182e+00
elatisehagi [  1] NCSG=-1.079253e+01
elatiselt [  1] NCSA=-1.050477e+01
elatisest [  1] NCSA=-1.050477e+01
elatist [  1] NCS1=-7.859799e+00
elatud [  1] VMAZ=-8.129352e+00
elatuski [  1] VM3=-1.031484e+01
elatusraha [  2] NCSG=-1.079253e+01 NCSN=-1.068077e+01
elatusrahade [  1] NCSG=-1.079253e+01
elatusrahana [  1] NCS=-8.055713e+00
elatustase [  1] NCSN=-9.294475e+00
elatustaseme [  1] NCSG=-1.079253e+01
elatusvahendi [  1] NCSG=-1.079253e+01
elav [  1] ASN=-6.999633e+00
elava [  1] ASG=-6.983882e+00
elavad [  2] ASN=-7.955144e+00 VM3=-7.136782e+00
elavaid [  2] AS1=-7.383575e+00 NCS1=-8.958411e+00
elavaks [  1] AS=-6.776127e+00
elaval [  1] ASA=-6.982491e+00
elavale [  2] ASA=-7.205635e+00 NCSA=-1.050477e+01
elavalt [  1] RR=-8.696777e+00
elavamalt [  1] RR=-1.030622e+01
elavana [  1] AS=-7.181592e+00
elavas [  1] ASA=-8.591929e+00
elavasse [  1] ASA=-7.898782e+00
elavast [  1] ASA=-8.591929e+00
elavat [  2] AS1=-8.482187e+00 VMQ=-4.505350e+00
elavate [  1] ASG=-7.340558e+00
elavatel [  1] ASA=-8.591929e+00
elavatele [  1] ASA=-7.898782e+00
elavatena [  1] AS=-7.874739e+00
elavatest [  1] ASA=-8.591929e+00
elavdama [  1] VMM=-8.359135e+00
elavdavad [  1] ASN=-9.564583e+00
elavhõbedasisaldus [  1] NCSN=-1.068077e+01
elavnes [  1] VM3=-8.523076e+00
eleegiat [  1] NCS1=-1.005702e+01
eleeniumi [  1] NCS1=-1.005702e+01
elegantne [  1] ASN=-9.564583e+00
elegantseks [  1] AS=-7.874739e+00
elegantselt [  1] RR=-9.207603e+00
elegantses [  1] ASA=-7.493317e+00
elegantset [  1] AS1=-7.789041e+00
elegantsiga [  1] NCS=-9.442007e+00
elekter [  1] NCSN=-9.294475e+00
elektri [  1] NCSG=-9.693918e+00
elektri- [  1] NCSG=-1.079253e+01
elektrienergia [  1] NCSG=-1.009938e+01
elektrienergiale [  1] NCSA=-1.050477e+01
elektrifitseeritud [  1] VMAZ=-9.738790e+00
elektrihind [  1] NCSN=-1.068077e+01
elektriisolaatorid [  1] NCSN=-1.068077e+01
elektrijaam [  1] NCSN=-8.734859e+00
elektrijaama [  1] NCSG=-8.394635e+00
elektrijaamad [  1] NCSN=-1.068077e+01
elektrijaamade [  1] NCSG=-9.406236e+00
elektrijaamal [  1] NCSA=-1.050477e+01
elektrijaamale [  1] NCSA=-1.050477e+01
elektrijaamu [  1] NCS1=-9.363876e+00
elektrijuhtmed [  1] NCSN=-1.068077e+01
elektrikamina [  1] NCSG=-1.079253e+01
elektrikontaktliiniga [  1] NCS=-9.442007e+00
elektrikütte [  1] NCSG=-1.079253e+01
elektriküttele [  1] NCSA=-1.050477e+01
elektrilaeng [  1] NCSN=-9.987622e+00
elektrilaenguga [  1] NCS=-9.442007e+00
elektrilamp [  1] NCSN=-1.068077e+01
elektriliini [  1] NCS1=-1.005702e+01
elektrilise [  1] ASG=-9.286468e+00
elektriliselt [  1] RR=-1.030622e+01
elektrilöök [  1] NCSN=-1.068077e+01
elektrimootorite [  1] NCSG=-1.079253e+01
elektripirnidest [  1] NCSA=-1.050477e+01
elektriposte [  1] NCS1=-1.005702e+01
elektriposti [  1] NCS1=-1.005702e+01
elektripostid [  1] NCSN=-1.068077e+01
elektrirongis [  1] NCSA=-1.050477e+01
elektriseadmed [  1] NCSN=-1.068077e+01
elektriseadmete [  1] NCSG=-1.079253e+01
elektrit [  1] NCS1=-8.670730e+00
elektrita [  1] NCS=-8.748860e+00
elektritarvetes [  1] NCSA=-1.050477e+01
elektritraadil [  1] NCSA=-1.050477e+01
elektrituled [  1] NCSN=-1.068077e+01
elektrivool [  1] NCSN=-1.068077e+01
elektrivoolu [  1] NCS1=-1.005702e+01
elektrivõrgud [  1] NCSN=-1.068077e+01
elektrivõrgus [  1] NCSA=-1.050477e+01
elektromagneti [  1] NCSG=-1.079253e+01
elektromagnetilise [  1] ASG=-8.187856e+00
elektromagnetilisele [  1] ASA=-8.591929e+00
elektromagnetis [  1] NCSA=-1.050477e+01
elektromagnetjõu [  1] NCSG=-1.009938e+01
elektromagnetjõud [  1] NCSN=-9.294475e+00
elektromagnetjõududega [  1] NCS=-9.442007e+00
elektromagnetkiirguse [  1] NCSG=-1.079253e+01
elektromagnetlaineid [  1] NCS1=-1.005702e+01
elektromagnetlainena [  1] NCS=-9.442007e+00
elektromagnetlainete [  1] NCSG=-1.079253e+01
elektromagnetlainetele [  1] NCSA=-1.050477e+01
elektromagnetväli [  1] NCSN=-1.068077e+01
elektromagnetvälja [  1] NCSG=-9.693918e+00
elektromeetrilised [  1] ASN=-9.564583e+00
elektron [  1] NCSN=-9.294475e+00
elektron+antineutriino [  1] NCSG=-1.079253e+01
elektron-paramagnetilise [  1] ASG=-9.286468e+00
elektrone [  1] NCS1=-9.363876e+00
elektroni [  1] NCS1=-1.005702e+01
elektronid [  1] NCSN=-9.071331e+00
elektronide [  1] NCSG=-1.079253e+01
elektronidega [  1] NCS=-9.442007e+00
elektronile [  1] NCSA=-9.811619e+00
elektronineutriino [  1] NCSN=-1.068077e+01
elektronkirja [  1] NCSG=-1.079253e+01
elektronposti [  1] NCSG=-1.009938e+01
elektronpostiaadress [  1] NCSN=-1.068077e+01
elektronpostiaadressid [  1] NCSN=-9.987622e+00
elektronpostiaadressil [  1] NCSA=-1.050477e+01
elektronpostiga [  1] NCS=-9.442007e+00
elektronõrga [  1] ASG=-8.593321e+00
elektroonika [  1] NCSG=-1.079253e+01
elektroonikaalal [  1] NCSA=-1.050477e+01
elektroonikaaparatuuri [  1] NCS1=-1.005702e+01
elektroonikaplokk [  1] NCSN=-1.068077e+01
elektroonikas [  1] NCSA=-1.050477e+01
elektrooniline [  1] ASN=-9.564583e+00
elektroonilise [  1] ASG=-8.593321e+00
elektroonilised [  1] ASN=-9.564583e+00
elektroonilisel [  1] ASA=-8.591929e+00
elektroonilisi [  1] AS1=-7.789041e+00
elektroonselt [  1] RR=-1.030622e+01
elemendi [  1] NCSG=-1.009938e+01
elemendid [  1] NCSN=-9.987622e+00
elemendiks [  1] NCS=-8.748860e+00
elemendilt [  1] NCSA=-1.050477e+01
elemendist [  1] NCSA=-1.050477e+01
element [  1] NCSN=-1.068077e+01
elementaarjõu [  1] NCSG=-1.079253e+01
elementaarjõudu [  1] NCS1=-1.005702e+01
elementaarjõule [  1] NCSA=-9.811619e+00
elementaarmõju [  1] NCSG=-1.079253e+01
elementaarne [  1] ASN=-9.564583e+00
elementaarosakesed [  1] NCSN=-1.068077e+01
elementaarosakesi [  1] NCS1=-1.005702e+01
elementaarosakest [  1] NCS1=-1.005702e+01
elementaarosakeste [  1] NCSG=-8.153473e+00
elementaarosakesteks [  1] NCS=-9.442007e+00
elementaarosakestest [  1] NCSA=-1.050477e+01
elementaarsed [  1] ASN=-8.871435e+00
elementaarseid [  1] AS1=-7.789041e+00
elementaarseiks [  1] AS=-7.181592e+00
elementaarsemad [  1] ASN=-8.871435e+00
elementaarsemate [  1] ASG=-9.286468e+00
elementaarset [  1] AS1=-7.789041e+00
elementaarsetesse [  1] ASA=-8.591929e+00
elementaartasandil [  1] NCSA=-1.050477e+01
elementaartasemel [  1] NCSA=-1.050477e+01
elementaarühikus [  1] NCSA=-1.050477e+01
elemente [  1] NCS1=-8.447586e+00
elementi [  1] NCS1=-9.363876e+00
elementide [  1] NCSG=-1.079253e+01
elementidega [  1] NCS=-9.442007e+00
elementidest [  1] NCSA=-9.406154e+00
elevandi [  1] NCSG=-1.009938e+01
elevandiga [  1] NCS=-9.442007e+00
elevandiluu [  1] NCSN=-1.068077e+01
elevil [  1] ASX=-6.976348e+00
elevus [  1] NCSN=-1.068077e+01
elevuse [  1] NCSG=-1.079253e+01
elevust [  1] NCS1=-9.363876e+00
eliit [  1] NCSN=-9.987622e+00
eliitklassis [  1] NCSA=-1.050477e+01
eliitlinnaosas [  1] NCSA=-1.050477e+01
eliitrestoran [  1] NCSN=-1.068077e+01
eliitseemnekasvatus [  1] NCSN=-1.068077e+01
eliitõpilased [  1] NCSN=-1.068077e+01
elimineerimine [  1] NCSN=-1.068077e+01
elitaarne [  1] ASN=-9.564583e+00
elitaarseima [  1] ASG=-9.286468e+00
elitaarsele [  1] ASA=-8.591929e+00
elitaarses [  1] ASA=-8.591929e+00
elitaarsus [  1] NCSN=-1.068077e+01
elitaarsuse [  1] NCSG=-1.079253e+01
elitaarsusilmingu [  1] NCSG=-1.079253e+01
elley [  1] X=-6.556778e+00
ellipsi [  1] NCSG=-1.079253e+01
ellipsina [  1] NCS=-9.442007e+00
ellipsoidi [  1] NCSG=-1.079253e+01
ellu [  1] NCSA=-6.867180e+00
ellujäämine [  1] NCSN=-9.987622e+00
ellujäämise [  1] NCSG=-1.009938e+01
ellujäämisele [  1] NCSA=-1.050477e+01
ellujäänud [  1] NCSN=-1.068077e+01
ellujäänuid [  1] NCS1=-1.005702e+01
ellujäänute [  1] NCSG=-1.079253e+01
ellurakendamise [  1] NCSG=-1.079253e+01
ellusuhtumise [  1] NCSG=-1.079253e+01
ellusuhtumist [  1] NCS1=-1.005702e+01
elluviimine [  1] NCSN=-1.068077e+01
elluviimise [  1] NCSG=-9.693918e+00
elluviimiseks [  1] NCS=-8.055713e+00
elluviimisel [  1] NCSA=-9.811619e+00
elluviimiseni [  1] NCS=-9.442007e+00
elluviimist [  1] NCS1=-9.363876e+00
elluäratajaks [  1] NCS=-9.442007e+00
elu [  3] NCS1=-6.105780e+00 NCSG=-6.065143e+00 NCSN=-6.116421e+00
elu- [  2] NCSG=-8.489945e+00 NCSX=-3.277145e+00
elu-oluga [  1] NCS=-9.442007e+00
eluaasta [  1] NCSG=-1.079253e+01
eluaastad [  1] NCSN=-9.987622e+00
eluaastaga [  1] NCS=-9.442007e+00
eluaastaks [  1] NCS=-9.442007e+00
eluaastal [  1] NCSA=-1.050477e+01
eluaastani [  1] NCS=-8.055713e+00
eluaastast [  1] NCSA=-9.811619e+00
eluaastat [  1] NCS1=-9.363876e+00
eluaastate [  1] NCSG=-1.079253e+01
eluaeg [  1] NCSN=-9.071331e+00
eluaegne [  1] ASN=-8.871435e+00
eluaegse [  1] ASG=-9.286468e+00
eluaegset [  1] AS1=-7.383575e+00
eluaegsetena [  1] AS=-7.874739e+00
eluaja [  1] NCSG=-9.406236e+00
eluajal [  1] NCSA=-8.202181e+00
elualadel [  1] NCSA=-1.050477e+01
elualadele [  1] NCSA=-1.050477e+01
eluarstide [  1] NCSG=-1.079253e+01
eluaseme [  1] NCSG=-9.693918e+00
eluasemed [  1] NCSN=-1.068077e+01
eluasemefond [  1] NCSN=-9.582157e+00
eluasemeks [  1] NCS=-9.442007e+00
eluasemelaenu [  2] NCS1=-1.005702e+01 NCSG=-1.079253e+01
eluavaldus [  1] NCSN=-1.068077e+01
elud [  1] NCSN=-9.582157e+00
eludest [  1] NCSA=-8.895329e+00
eluea [  1] NCSG=-1.009938e+01
eluead [  1] NCSN=-9.987622e+00
elueaga [  1] NCS=-8.748860e+00
elueas [  1] NCSA=-1.050477e+01
elueast [  1] NCSA=-1.050477e+01
elueesmärkide [  1] NCSG=-1.079253e+01
eluetapil [  1] NCSA=-1.050477e+01
elufilosoofia [  1] NCSN=-1.068077e+01
elufilosoofiale [  1] NCSA=-1.050477e+01
eluga [  1] NCS=-6.877058e+00
eluharud [  1] NCSN=-1.068077e+01
eluhetk [  1] NCSN=-1.068077e+01
eluhetke [  1] NCSG=-1.079253e+01
eluhetkest [  1] NCSA=-1.050477e+01
eluhoiakud [  1] NCSN=-1.068077e+01
eluiga [  2] NCS1=-1.005702e+01 NCSN=-8.378184e+00
eluigade [  1] NCSG=-1.079253e+01
elujärge [  1] NCS1=-9.363876e+00
elujärgust [  1] NCSA=-1.050477e+01
elujärje [  1] NCSG=-1.079253e+01
elujõu [  1] NCSG=-1.009938e+01
elujõud [  1] NCSN=-1.068077e+01
elujõudu [  1] NCS1=-8.447586e+00
elujõuga [  1] NCS=-9.442007e+00
elujõuline [  1] ASN=-9.564583e+00
elujõulised [  1] ASN=-9.564583e+00
elujõus [  1] NCSA=-1.050477e+01
elujõust [  1] NCSA=-9.406154e+00
eluk. [  1] YSX=-8.586346e+00
eluka [  1] NCSG=-1.079253e+01
elukaaslane [  1] NCSN=-1.068077e+01
elukaaslase [  1] NCSG=-9.693918e+00
elukad [  1] NCSN=-1.068077e+01
elukale [  1] NCSA=-1.050477e+01
elukartus [  1] NCSN=-1.068077e+01
elukat [  1] NCS1=-1.005702e+01
elukeskkond [  1] NCSN=-1.068077e+01
elukeskkonda [  1] NCS1=-1.005702e+01
elukeskkonna [  1] NCSG=-1.009938e+01
elukeskkonnast [  1] NCSA=-1.050477e+01
elukindlustuslepingu [  1] NCSG=-1.079253e+01
elukogemusele [  1] NCSA=-1.050477e+01
elukogemusi [  1] NCS1=-1.005702e+01
elukogemuste [  1] NCSG=-1.079253e+01
elukoha [  1] NCSG=-6.985868e+00
elukohad [  1] NCSN=-9.294475e+00
elukohajärgse [  1] ASG=-8.593321e+00
elukohajärgsele [  1] ASA=-6.982491e+00
elukohajärgses [  1] ASA=-7.493317e+00
elukohajärgset [  1] AS1=-8.482187e+00
elukohaks [  1] NCS=-7.362566e+00
elukohamaal [  1] NCSA=-1.050477e+01
elukohana [  1] NCS=-9.442007e+00
elukohast [  1] NCSA=-1.050477e+01
elukoht [  1] NCSN=-7.279572e+00
elukohta [  2] NCS1=-8.265265e+00 NCSA=-9.811619e+00
elukorraldus [  1] NCSN=-1.068077e+01
elukorralduse [  1] NCSG=-1.079253e+01
eluks [  1] NCS=-7.832570e+00
elukutse [  2] NCSG=-1.079253e+01 NCSN=-1.068077e+01
elukutseid [  1] NCS1=-1.005702e+01
elukutseline [  1] ASN=-8.871435e+00
elukutselise [  1] ASG=-9.286468e+00
elukutselised [  1] ASN=-9.564583e+00
elukutseliseks [  1] AS=-7.874739e+00
elukutselist [  1] AS1=-8.482187e+00
elukutseliste [  1] ASG=-8.593321e+00
elukutselt [  1] NCSA=-1.050477e+01
elukutset [  1] NCS1=-8.958411e+00
elukutsete [  1] NCSG=-1.009938e+01
elukäigu [  1] NCSG=-1.079253e+01
elukäigust [  1] NCSA=-1.050477e+01
elukäiku [  1] NCS1=-9.363876e+00
eluküünla [  1] NCSG=-1.079253e+01
elul [  1] NCSA=-8.895329e+00
elulaad [  1] NCSN=-9.987622e+00
elulaadiga [  1] NCS=-8.343395e+00
elule [  1] NCSA=-8.106871e+00
eluline [  1] ASN=-9.564583e+00
elulise [  1] ASG=-9.286468e+00
eluliselt [  1] RR=-8.696777e+00
elulistes [  1] ASA=-8.591929e+00
eluloo [  1] NCSG=-9.693918e+00
elulood [  1] NCSN=-1.068077e+01
elulookirjeldusi [  1] NCS1=-1.005702e+01
eluloolised [  1] ASN=-9.564583e+00
elulooma [  1] NCS1=-1.005702e+01
elulooming [  1] NCSN=-1.068077e+01
eluloos [  1] NCSA=-1.050477e+01
elult [  1] NCSA=-9.118472e+00
elulugudest [  1] NCSA=-1.050477e+01
elulugusid [  1] NCS1=-1.005702e+01
elulusti [  1] NCS1=-1.005702e+01
elulähedane [  1] ASN=-9.564583e+00
elumahlad [  1] NCSN=-1.068077e+01
elumaja [  3] NCS1=-9.363876e+00 NCSG=-1.079253e+01 NCSN=-1.068077e+01
elumajad [  1] NCSN=-1.068077e+01
elumajade [  1] NCSG=-1.079253e+01
elumaju [  1] NCS1=-1.005702e+01
elumees [  1] NCSN=-1.068077e+01
elumehelik [  1] ASN=-9.564583e+00
elumehelikku [  1] AS1=-8.482187e+00
elumomendil [  1] NCSA=-1.050477e+01
elunautimise [  1] NCSG=-1.079253e+01
elundeid [  1] NCS1=-9.363876e+00
elundit [  1] NCS1=-1.005702e+01
elundite [  1] NCSG=-1.079253e+01
elunditest [  1] NCSA=-1.050477e+01
eluneva [  1] ASG=-9.286468e+00
eluohtlik [  1] ASN=-8.871435e+00
elupaiga [  1] NCSG=-9.693918e+00
elupaigaks [  1] NCS=-9.442007e+00
elupaika [  1] NCS1=-1.005702e+01
eluperiood [  1] NCSN=-1.068077e+01
elupingutus [  1] NCSN=-1.068077e+01
elupuu [  1] NCSG=-1.079253e+01
elupäevad [  1] NCSN=-1.068077e+01
elupäevade [  1] NCSG=-1.009938e+01
elupäevadest [  1] NCSA=-9.811619e+00
elupäevi [  1] NCS1=-1.005702e+01
elupõletajalik [  1] ASN=-9.564583e+00
eluring [  1] NCSN=-1.068077e+01
eluringist [  1] NCSA=-1.050477e+01
eluruum [  1] NCSN=-9.987622e+00
eluruume [  1] NCS1=-1.005702e+01
eluruumi [  3] NCS1=-1.005702e+01 NCSA=-9.811619e+00 NCSG=-1.079253e+01
eluruumide [  1] NCSG=-1.079253e+01
eluruumile [  1] NCSA=-1.050477e+01
elurõõm [  1] NCSN=-1.068077e+01
elurõõmu [  1] NCS1=-9.363876e+00
elurõõmuni [  1] NCS=-9.442007e+00
elurõõmust [  1] NCSA=-1.050477e+01
elurütmi [  1] NCSG=-1.079253e+01
elus [  2] ASN=-6.520060e+00 NCSA=-6.270659e+00
elusa [  1] ASG=-8.187856e+00
elusaatusega [  1] NCS=-9.442007e+00
elusaid [  1] AS1=-8.482187e+00
elusainele [  1] NCSA=-1.050477e+01
elusaks [  1] AS=-7.874739e+00
elusalt [  1] RR=-8.226774e+00
elusana [  1] AS=-7.181592e+00
elusat [  1] AS1=-7.789041e+00
elusate [  1] ASG=-8.593321e+00
eluseikade [  1] NCSG=-1.009938e+01
eluseikadest [  1] NCSA=-1.050477e+01
elusid [  1] NCS1=-9.363876e+00
elusilla [  1] NCSG=-1.079253e+01
eluslooduse [  1] NCSG=-1.079253e+01
elusoleku [  1] NCSG=-1.009938e+01
elusolend [  1] NCSN=-9.987622e+00
elusolendeid [  1] NCS1=-1.005702e+01
elusolendiga [  1] NCS=-9.442007e+00
elusolendite [  1] NCSG=-9.693918e+00
elusolenditesse [  1] NCSA=-1.050477e+01
elusolevustele [  1] NCSA=-1.050477e+01
elusorganism [  1] NCSN=-1.068077e+01
elusorganismi [  1] NCSG=-1.079253e+01
elusorganismidele [  1] NCSA=-1.050477e+01
eluspuud [  1] NCSN=-1.068077e+01
elust [  1] NCSA=-7.070779e+00
elustada [  1] VMD=-9.250330e+00
elustades [  1] VMG=-7.522400e+00
elustamine [  1] NCSN=-9.987622e+00
elustas [  1] VM3=-1.031484e+01
elustiili [  1] NCSG=-1.079253e+01
elustiiliga [  1] NCS=-9.442007e+00
elustiku [  1] NCSG=-1.079253e+01
elustumise [  1] NCSG=-1.079253e+01
elustunud [  1] VMAZ=-9.738790e+00
elusuurune [  1] ASN=-9.564583e+00
elusuuruses [  1] NCSA=-1.050477e+01
eluta [  1] NCS=-9.442007e+00
elutahet [  1] NCS1=-1.005702e+01
elutarbeliste [  1] ASG=-9.286468e+00
elutargalt [  1] RR=-1.030622e+01
elutark [  1] ASN=-9.564583e+00
elutarkus [  1] NCSN=-1.068077e+01
elutaset [  1] NCS1=-1.005702e+01
elutee [  2] NCSG=-1.009938e+01 NCSN=-9.987622e+00
eluteed [  1] NCS1=-1.005702e+01
elutegevuseks [  1] NCS=-8.748860e+00
elutingimused [  1] NCSN=-9.987622e+00
elutingimuste [  1] NCSG=-1.079253e+01
elutingimustega [  1] NCS=-9.442007e+00
elutingimustes [  1] NCSA=-1.050477e+01
elutoa [  1] NCSG=-9.693918e+00
elutoas [  1] NCSA=-9.118472e+00
elutruult [  1] RR=-1.030622e+01
elutseb [  1] VM3=-1.031484e+01
elutses [  1] VM3=-1.031484e+01
elutsükleid [  1] NCS1=-1.005702e+01
elutsükli [  1] NCSG=-1.079253e+01
elutu [  1] ASN=-8.465970e+00
elutubades [  1] NCSA=-1.050477e+01
elutud [  1] VMAZ=-9.045643e+00
elutundmist [  1] NCS1=-1.005702e+01
elutuppa [  1] NCSA=-9.118472e+00
elutus [  1] NCSN=-1.068077e+01
elutusse [  1] ASA=-8.591929e+00
elutähtsa [  1] ASG=-9.286468e+00
elutähtsate [  1] ASG=-9.286468e+00
elutöö [  1] NCSG=-1.079253e+01
elutööd [  1] NCS1=-1.005702e+01
eluunistuseks [  1] NCS=-9.442007e+00
eluvaadetes [  1] NCSA=-1.050477e+01
eluvaim [  1] NCSN=-1.068077e+01
eluvaimu [  1] NCS1=-1.005702e+01
eluvesi [  1] NCSN=-1.068077e+01
eluviise [  1] NCS1=-1.005702e+01
eluviisi [  2] NCS1=-9.363876e+00 NCSG=-9.693918e+00
eluviisiga [  1] NCS=-9.442007e+00
eluvõimeline [  1] ASN=-9.564583e+00
eluõhtut [  1] NCS1=-1.005702e+01
eluõnn [  1] NCSN=-1.068077e+01
ema [  3] NCS1=-7.417966e+00 NCSG=-6.423082e+00 NCSN=-5.820957e+00
ema-isa [  2] NCS1=-1.005702e+01 NCSG=-1.079253e+01
emaarmu [  1] NCS1=-1.005702e+01
emad [  1] NCSN=-8.601328e+00
emade [  1] NCSG=-1.009938e+01
emadel [  1] NCSA=-1.050477e+01
emadele [  1] NCSA=-9.406154e+00
emadelt [  1] NCSA=-1.050477e+01
emadepäeva-kuu [  1] NCSN=-1.068077e+01
emaduse [  1] NCSG=-1.079253e+01
emafirmasse [  1] NCSA=-1.050477e+01
emaga [  1] NCS=-6.263954e+00
emagi [  2] NCSG=-1.079253e+01 NCSN=-9.987622e+00
emahunt [  1] NCSN=-9.987622e+00
emaileeritud [  1] VMAZ=-9.045643e+00
emailis [  1] NCSA=-1.050477e+01
emake [  1] NCSN=-9.987622e+00
emakeele [  1] NCSG=-9.693918e+00
emakeelega [  1] NCS=-9.442007e+00
emakeeleks [  1] NCS=-9.442007e+00
emakeelel [  1] NCSA=-1.050477e+01
emakeelena [  1] NCS=-9.442007e+00
emakeeles [  1] NCSA=-9.406154e+00
emakeelest [  1] NCSA=-1.050477e+01
emakeelse [  1] ASG=-8.593321e+00
emakeelt [  1] NCS1=-8.958411e+00
emakoju [  1] NCSA=-1.050477e+01
emaks [  1] NCS=-9.442007e+00
emal [  1] NCSA=-8.895329e+00
emale [  1] NCSA=-7.560327e+00
emalegendi [  1] NCSG=-1.079253e+01
emalennuki [  1] NCSG=-1.079253e+01
emalikkuse [  1] NCSG=-1.079253e+01
emalt [  1] NCSA=-8.895329e+00
emana [  1] NCS=-8.748860e+00
emantsipatsioon [  1] NCSN=-9.582157e+00
emantsipatsiooni [  1] NCS1=-1.005702e+01
emantsipeerunumad [  1] ASN=-9.564583e+00
emapiimast [  1] NCSA=-1.050477e+01
emapistrikusse [  1] NCSA=-1.050477e+01
emarindu [  1] NCS1=-1.005702e+01
emas [  1] NCSA=-9.811619e+00
emased [  1] NCSN=-9.987622e+00
emasloomad [  1] NCSN=-1.068077e+01
emasse [  1] NCSA=-9.406154e+00
emast [  1] NCSA=-8.307542e+00
emata [  1] NCS=-9.442007e+00
emaväljaande [  1] NCSG=-1.079253e+01
emba-kumba [  1] PSA=-8.462948e+00
embas [  1] VM3=-8.928541e+00
embav [  1] ASN=-9.564583e+00
embleem [  1] NCSN=-9.582157e+00
embleemi [  1] NCSG=-1.079253e+01
embleemiga [  1] NCS=-8.748860e+00
embleemiks [  1] NCS=-9.442007e+00
embrüokudedes [  1] NCSA=-1.050477e+01
embrüonaalsest [  1] ASA=-7.898782e+00
embrüonaalsete [  1] ASG=-9.286468e+00
embrüorakkudes [  1] NCSA=-1.050477e+01
embus [  1] NCSN=-1.068077e+01
embusest [  1] NCSA=-1.050477e+01
embusi [  1] NCS1=-1.005702e+01
emergentne [  1] ASN=-9.564583e+00
emeriitprofessor [  1] NCSN=-1.068077e+01
emigreeruma [  1] VMM=-8.359135e+00
emiraadi [  1] NCSG=-1.079253e+01
emiraat [  1] NCSN=-1.068077e+01
emissiooni [  2] NCS1=-9.363876e+00 NCSG=-1.009938e+01
emissioonist [  1] NCSA=-1.050477e+01
emiteerimist [  1] NCS1=-1.005702e+01
emmata [  1] VMD=-9.250330e+00
emotsionaalne [  1] ASN=-8.871435e+00
emotsionaalse [  1] ASG=-9.286468e+00
emotsionaalsed [  1] ASN=-9.564583e+00
emotsionaalselt [  1] RR=-9.613069e+00
emotsionaalses [  1] ASA=-8.591929e+00
emotsionaalset [  1] AS1=-7.789041e+00
emotsionaalsus [  1] NCSN=-1.068077e+01
emotsionaalsuse [  1] NCSG=-1.079253e+01
emotsioone [  1] NCS1=-9.363876e+00
emotsioonid [  1] NCSN=-9.582157e+00
emotsioonide [  1] NCSG=-1.079253e+01
emotsioonidest [  1] NCSA=-1.050477e+01
emotsioonideta [  1] NCS=-9.442007e+00
emotsiooniga [  1] NCS=-9.442007e+00
emotsioonivabamalt [  1] RR=-1.030622e+01
empaatiline [  1] ASN=-9.564583e+00
empaatilise [  1] ASG=-9.286468e+00
empiirilise [  1] ASG=-9.286468e+00
empiiriliselt [  1] RR=-1.030622e+01
empiirilist [  1] AS1=-7.789041e+00
empiiriliste [  1] ASG=-9.286468e+00
enam [  2] ASN=-8.465970e+00 RR=-4.046634e+00
enam-vähem [  1] RR=-7.128162e+00
enama [  1] ASG=-8.187856e+00
enamaks [  1] AS=-7.874739e+00
enamalt [  1] RR=-9.207603e+00
enamarenenud [  1] VMAZ=-9.738790e+00
enamas [  1] ASA=-8.591929e+00
enamast [  1] ASA=-7.493317e+00
enamasti [  1] RR=-6.245772e+00
enamat [  1] AS1=-7.095893e+00
enamgi [  1] RR=-8.360306e+00
enamik [  1] NCSN=-7.184261e+00
enamikes [  1] NCSA=-1.050477e+01
enamikke [  1] NCS1=-1.005702e+01
enamikku [  1] NCS1=-9.363876e+00
